"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"76",571479,"Bellatti, Andrew","454","16.7","0.375","0.500","0.500","0.875","0.545","0.544","0.360","6","16","86.2","26.6","2394","89.4","88.73","14","31","45","-0.7","5.91","115","153","111","146","292","323","293"
"75",660761,"Suarez, José","591","12.7","0.263","0.158","0.333","0.421","0.315","0.222","0.163","5","19","88.4","13.2","2126","84.1","83.82","11","36","39","-0.3","6.17","114","153","114","153","300","322","294"
"75",607455,"Banda, Anthony","376","19.9","0.368","0.263","0.375","0.632","0.420","0.399","0.306","7","19","89.3","21.2","1863","88.6","88.28","4","36","39","-0.3","6.26","105","152","114","148","304","324","300"
"75",621383,"Banks, Tanner","553","13.6","0.077","0.000","0.125","0.077","0.215","0.242","0.098","1","13","91.3","9.9","2115","89.9","89.61","12","33","42","-0.3","5.86","107","152","111","145","298","328","300"
"75",650556,"Abreu, Bryan","486","15.4","0.200","0.267","0.333","0.467","0.369","0.364","0.210","3","15","93.7","18.3","2438","93.6","93.67","12","35","40","0.1","6.43","115","150","111","149","292","319","292"
"74",606424,"García, Jarlín","404","18.3","0.235","0.235","0.250","0.471","0.374","0.507","0.371","4","17","96.0","10.5","2166","86.5","86.62","8","32","42","0.1","6.39","105","144","106","143","281","314","289"
"73",468504,"Chacín, Jhoulys","538","13.6","0.273","0.045","0.316","0.318","0.296","0.360","0.273","6","22","92.3","9.6","2455","89.3","89.23","14","45","28","-0.1","5.96","109","151","121","146","310","335","304"
"72",572955,"Johnson, Pierce","138","52.2","0.333","0.083","0.667","0.417","0.399","0.324","0.231","4","12","97.7","0.0","2589","89.5","88.45","10","31","41","-1.1","5.76","106","161","127","150","296","322","302"
"72",489265,"Romo, Sergio","297","24.2","0.231","0.000","0.333","0.231","0.252","0.254","0.209","3","13","81.2","28.0","2494","80.9","80.56","12","34","38","-0.3","6.38","111","153","120","145","282","324","288"
"71",657508,"Baumann, Mike","216","32.9","0.333","0.067","0.417","0.400","0.384","0.454","0.360","5","15","90.3","-1.6","2288","93.4","93.44","8","26","45","0.0","6.45","100","154","110","145","304","318","293"
"71",676477,"Whitlock, Garrett","764","9.3","0.111","0.167","0.083","0.278","0.192","0.236","0.181","2","18","91.8","21.8","2021","91.0","92.35","13","36","35","1.4","7.23","116","160","121","152","295","339","295"
"71",656793,"Nelson, Nick","643","11.0","0.333","0.250","0.400","0.583","0.397","0.367","0.285","4","12","87.4","17.8","1999","91.9","91.60","12","28","43","-0.3","6.24","106","145","115","142","297","325","287"
"70",640462,"Puk, A.J.","520","13.5","0.294","0.176","0.385","0.471","0.383","0.439","0.371","5","17","85.0","2.7","2199","92.6","93.85","6","29","41","1.3","7.04","102","152","114","149","297","316","292"
"69",641729,"Jiménez, Joe","474","14.6","0.167","0.000","0.231","0.167","0.176","0.206","0.178","3","18","81.6","26.4","2406","93.1","93.81","8","37","32","0.7","6.87","105","154","115","152","297","326","296"
